央视频道,#genre#
山西卫视,rtsp://222.85.69.145/PLTV/88888888/224/3221226506/10000100000000060000000000400011_0.smil
海南卫视,rtsp://222.85.69.145/PLTV/88888888/224/3221226461/10000100000000060000000000400031_0.smil
甘肃卫视,rtsp://222.85.69.145/PLTV/88888888/224/3221226523/10000100000000060000000000428972_0.smil
青海卫视,rtsp://222.85.69.145/PLTV/88888888/224/3221226496/10000100000000060000000000428955_0.smil
金鹰卡通,rtsp://222.85.69.145/PLTV/88888888/224/3221226526/10000100000000060000000000428974_0.smil
嘉佳卡通,rtsp://222.85.69.145/PLTV/88888888/224/3221226535/10000100000000060000000000428987_0.smil
卡酷动画,rtsp://222.85.69.145/PLTV/88888888/224/3221226529/10000100000000060000000000428981_0.smil
炫动卡通,rtsp://222.85.69.145/PLTV/88888888/224/3221226538/10000100000000060000000000428984_0.smil
新疆卫视,rtsp://222.85.69.145/PLTV/88888888/224/3221226497/10000100000000060000000000400015_0.smil
西藏卫视,rtsp://222.85.69.145/PLTV/88888888/224/3221226499/10000100000000060000000000428954_0.smil
优漫卡通,rtsp://222.85.69.145/PLTV/88888888/224/3221226458/10000100000000060000000000400032_0.smil
郑州时政,rtsp://222.85.69.145/PLTV/88888888/224/3221226563/10000100000000060000000000429049_0.smil
郑州商都,rtsp://222.85.69.145/PLTV/88888888/224/3221226566/10000100000000060000000000429053_0.smil
郑州文体,rtsp://222.85.69.145/PLTV/88888888/224/3221226569/10000100000000060000000000429055_0.smil
郑州影视戏曲,rtsp://222.85.69.145/PLTV/88888888/224/3221226572/10000100000000060000000000429057_0.smil
郑州妇女儿童,rtsp://222.85.69.145/PLTV/88888888/224/3221226575/10000100000000060000000000429060_0.smil
郑州都市生活,rtsp://222.85.69.145/PLTV/88888888/224/3221226565/10000100000000060000000000429061_0.smil
开封新闻频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226475/10000100000000060000000000401612_0.smil
开封公共频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226599/10000100000000060000000000430966_0.smil
许昌农业科教,rtsp://222.85.69.145/PLTV/88888888/224/3221226466/10000100000000060000000000401622_0.smil
许昌综合频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226598/10000100000000060000000000527331_0.smil
许昌公共频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226463/10000100000000060000000000401623_0.smil
漯河新闻频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226604/10000100000000060000000000527347_0.smil
商丘新闻综合,rtsp://222.85.69.145/PLTV/88888888/224/3221226560/10000100000000060000000000429041_0.smil
商丘公共频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226593/10000100000000060000000000430956_0.smil
商丘文体科教,rtsp://222.85.69.145/PLTV/88888888/224/3221226596/10000100000000060000000000430959_0.smil
周口一套,rtsp://222.85.69.145/PLTV/88888888/224/3221226469/10000100000000060000000000401618_0.smil
周口二套,rtsp://222.85.69.145/PLTV/88888888/224/3221226614/10000100000000060000000000430962_0.smil
周口三套,rtsp://222.85.69.145/PLTV/88888888/224/3221226611/10000100000000060000000000430963_0.smil
驻马店新闻,rtsp://222.85.69.145/PLTV/88888888/224/3221226620/10000100000000060000000000430960_0.smil
驻马店科教,rtsp://222.85.69.145/PLTV/88888888/224/3221226617/10000100000000060000000000430961_0.smil
驻马店公共,rtsp://222.85.69.145/PLTV/88888888/224/3221226481/10000100000000060000000000401610_0.smil
南阳新闻综合,rtsp://222.85.69.145/PLTV/88888888/224/3221226472/10000100000000060000000000401614_0.smil
南阳公共频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226584/10000100000000060000000000430951_0.smil
南阳科教频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226587/10000100000000060000000000430949_0.smil
信阳综合频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226487/10000100000000060000000000401607_0.smil
信阳公共频道,rtsp://222.85.69.145/PLTV/88888888/224/3221226433/10000100000000060000000000401651_0.smil
信阳浉河电视,rtsp://222.85.69.145/PLTV/88888888/224/3221226430/10000100000000060000000000401653_0.smil
信阳平桥广电,rtsp://222.85.69.145/PLTV/88888888/224/3221226427/10000100000000060000000000401654_0.smil
周口项城一套,rtsp://222.85.69.145/PLTV/88888888/224/3221226773/10000100000000060000000001452659_0.smil
南阳邓州一套,rtsp://222.85.69.145/PLTV/88888888/224/3221226915/10000100000000060000000001625468_0.smil
禹州综合,rtsp://222.85.69.145/PLTV/88888888/224/3221227076/10000100000000060000000001801783_0.smil
新密一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227077/10000100000000060000000001801752_0.smil
登封一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227080/10000100000000060000000001801753_0.smil
荥阳一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227099/10000100000000060000000001801755_0.smil
新郑一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227102/10000100000000060000000001801756_0.smil
中牟一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227105/10000100000000060000000001801757_0.smil
淅川一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227070/10000100000000060000000001801758_0.smil
西平一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227120/10000100000000060000000001821029_0.smil
新蔡一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227095/10000100000000060000000001821032_0.smil
镇平一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227085/10000100000000060000000001821033_0.smil
舞阳一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227219/10000100000000060000000002107844_0.smil
临颍一套,rtsp://222.85.69.145/PLTV/88888888/224/3221227213/10000100000000060000000002107845_0.smil
大象新闻,rtsp://222.85.69.145/PLTV/88888888/224/3221227083/10000100000000060000000001801785_0.smil
CCTV-十六套,rtsp://222.85.69.145/PLTV/88888888/224/3221227100/10000100000000060000000001869886_0.smil
河南卫视4K,rtsp://222.85.69.145/PLTV/88888888/224/3221226751/10000100000000060000000001247788_0.smil
全纪实,rtsp://222.85.69.145/PLTV/88888888/224/3221227139/10000100000000060000000001887857_0.smil
老故事,rtsp://222.85.69.145/PLTV/88888888/224/3221227177/10000100000000060000000001890697_0.smil
游戏风云,rtsp://222.85.69.145/PLTV/88888888/224/3221227143/10000100000000060000000001887859_0.smil
财富天下,rtsp://222.85.69.145/PLTV/88888888/224/3221227180/10000100000000060000000001890683_0.smil
中华特产,rtsp://222.85.69.145/PLTV/88888888/224/3221227161/10000100000000060000000001890690_0.smil
七彩戏剧,rtsp://222.85.69.145/PLTV/88888888/224/3221227132/10000100000000060000000001883601_0.smil
金色学堂,rtsp://222.85.69.145/PLTV/88888888/224/3221227136/10000100000000060000000001887869_0.smil
china陶瓷,rtsp://222.85.69.145/PLTV/88888888/224/3221227140/10000100000000060000000001887870_0.smil
都市剧场,rtsp://222.85.69.145/PLTV/88888888/224/3221227118/10000100000000060000000001883592_0.smil
生活时尚,rtsp://222.85.69.145/PLTV/88888888/224/3221227153/10000100000000060000000001887868_0.smil
家庭理财,rtsp://222.85.69.145/PLTV/88888888/224/3221227142/10000100000000060000000001887856_0.smil
茶,rtsp://222.85.69.145/PLTV/88888888/224/3221227109/10000100000000060000000001883606_0.smil
摄影,rtsp://222.85.69.145/PLTV/88888888/224/3221227137/10000100000000060000000001887873_0.smil
书画,rtsp://222.85.69.145/PLTV/88888888/224/3221227167/10000100000000060000000001890687_0.smil
极速汽车,rtsp://222.85.69.145/PLTV/88888888/224/3221227156/10000100000000060000000001887861_0.smil
欢笑剧场,rtsp://222.85.69.145/PLTV/88888888/224/3221227115/10000100000000060000000001883598_0.smil
动漫秀场,rtsp://222.85.69.145/PLTV/88888888/224/3221227112/10000100000000060000000001883599_0.smil
车迷,rtsp://222.85.69.145/PLTV/88888888/224/3221227174/10000100000000060000000001890699_0.smil
先锋乒羽,rtsp://222.85.69.145/PLTV/88888888/224/3221227159/10000100000000060000000001887854_0.smil
快乐垂钓,rtsp://222.85.69.145/PLTV/88888888/224/3221227129/10000100000000060000000001883605_0.smil
法治天地,rtsp://222.85.69.145/PLTV/88888888/224/3221227158/10000100000000060000000001890701_0.smil
环球旅游,rtsp://222.85.69.145/PLTV/88888888/224/3221227164/10000100000000060000000001890689_0.smil
金鹰纪实,rtsp://222.85.69.145/PLTV/88888888/224/3221227158/10000100000000060000000001890701_0.smil
体育赛事,rtsp://222.85.69.145/PLTV/88888888/224/3221227183/10000100000000060000000001890681_0.smil
天元围棋,rtsp://222.85.69.145/PLTV/88888888/224/3221227150/10000100000000060000000001887874_0.smil


电信6,#genre#
河南IPTV-导视,http://222.85.69.145/PLTV/88888888/224/3221227087/index.m3u8
央视4K,http://222.85.69.145/PLTV/88888888/224/3221227244/index.m3u8
CCTV-一套,http://222.85.69.145/PLTV/88888888/224/3221227052/index.m3u8
CCTV-二套,http://222.85.69.145/PLTV/88888888/224/3221227049/index.m3u8
CCTV-三套,http://222.85.69.145/PLTV/88888888/224/3221227053/index.m3u8
CCTV-四套,http://222.85.69.145/PLTV/88888888/224/3221227050/index.m3u8
CCTV-五套,http://222.85.69.145/PLTV/88888888/224/3221227047/index.m3u8
CCTV-六套,http://222.85.69.145/PLTV/88888888/224/3221227046/index.m3u8
CCTV-七套,http://222.85.69.145/PLTV/88888888/224/3221227084/index.m3u8
CCTV-八套,http://222.85.69.145/PLTV/88888888/224/3221227081/index.m3u8
CCTV-九套,http://222.85.69.145/PLTV/88888888/224/3221227078/index.m3u8
CCTV-十套,http://222.85.69.145/PLTV/88888888/224/3221227043/index.m3u8
CCTV-十一套,http://222.85.69.145/PLTV/88888888/224/3221227040/index.m3u8
CCTV-十二套,http://222.85.69.145/PLTV/88888888/224/3221227044/index.m3u8
CCTV-新闻,http://222.85.69.145/PLTV/88888888/224/3221227041/index.m3u8
CCTV-少儿,http://222.85.69.145/PLTV/88888888/224/3221227038/index.m3u8
CCTV-音乐,http://222.85.69.145/PLTV/88888888/224/3221227037/index.m3u8
CCTV-16-4K,http://222.85.69.145/PLTV/88888888/224/3221227261/index.m3u8
CCTV-十七套,http://222.85.69.145/PLTV/88888888/224/3221227072/index.m3u8
CCTV-5+,http://222.85.69.145/PLTV/88888888/224/3221227069/index.m3u8
中国教育-1,http://222.85.69.145/PLTV/88888888/224/3221227034/index.m3u8
河南移动电视,http://222.85.69.145/PLTV/88888888/224/3221227216/index.m3u8
CGTN,http://222.85.69.145/PLTV/88888888/224/3221227075/index.m3u8
家有购物,http://222.85.69.145/PLTV/88888888/224/3221226985/index.m3u8
优购物,http://222.85.69.145/PLTV/88888888/224/3221226988/index.m3u8
环球购物,http://222.85.69.145/PLTV/88888888/224/3221226980/index.m3u8
央广购物,http://222.85.69.145/PLTV/88888888/224/3221226977/index.m3u8
风尚购物,http://222.85.69.145/PLTV/88888888/224/3221226987/index.m3u8
河南卫视,http://222.85.69.145/PLTV/88888888/224/3221226984/index.m3u8
都市频道,http://222.85.69.145/PLTV/88888888/224/3221226974/index.m3u8
民生频道,http://222.85.69.145/PLTV/88888888/224/3221226994/index.m3u8
法治频道,http://222.85.69.145/PLTV/88888888/224/3221226991/index.m3u8
电视剧频道,http://222.85.69.145/PLTV/88888888/224/3221226971/index.m3u8
新闻频道,http://222.85.69.145/PLTV/88888888/224/3221226997/index.m3u8
欢腾购物,http://222.85.69.145/PLTV/88888888/224/3221226983/index.m3u8
公共频道,http://222.85.69.145/PLTV/88888888/224/3221226989/index.m3u8
乡村频道,http://222.85.69.145/PLTV/88888888/224/3221226986/index.m3u8
国际频道,http://222.85.69.145/PLTV/88888888/224/3221227000/index.m3u8
睛彩中原,http://222.85.69.145/PLTV/88888888/224/3221226993/index.m3u8
移动戏曲,http://222.85.69.145/PLTV/88888888/224/3221226990/index.m3u8
文物宝库,http://222.85.69.145/PLTV/88888888/224/3221226999/index.m3u8
梨园频道,http://222.85.69.145/PLTV/88888888/224/3221226996/index.m3u8
武术世界,http://222.85.69.145/PLTV/88888888/224/3221227003/index.m3u8
美食汇,http://222.85.69.145/PLTV/88888888/224/3221227018/index.m3u8
棋牌汇,http://222.85.69.145/PLTV/88888888/224/3221227015/index.m3u8
调解剧场,http://222.85.69.145/PLTV/88888888/224/3221226998/index.m3u8
国学频道,http://222.85.69.145/PLTV/88888888/224/3221227090/index.m3u8
欢腾购物,http://222.85.69.145/PLTV/88888888/224/3221227056/index.m3u8
浙江卫视,http://222.85.69.145/PLTV/88888888/224/3221227008/index.m3u8
东方卫视,http://222.85.69.145/PLTV/88888888/224/3221227020/index.m3u8
江苏卫视,http://222.85.69.145/PLTV/88888888/224/3221227007/index.m3u8
北京卫视,http://222.85.69.145/PLTV/88888888/224/3221227036/index.m3u8
广东卫视,http://222.85.69.145/PLTV/88888888/224/3221227033/index.m3u8
黑龙江卫视,http://222.85.69.145/PLTV/88888888/224/3221227039/index.m3u8
山东卫视,http://222.85.69.145/PLTV/88888888/224/3221227004/index.m3u8
安徽卫视,http://222.85.69.145/PLTV/88888888/224/3221227017/index.m3u8
辽宁卫视,http://222.85.69.145/PLTV/88888888/224/3221227014/index.m3u8
陕西卫视,http://222.85.69.145/PLTV/88888888/224/3221227011/index.m3u8
贵州卫视,http://222.85.69.145/PLTV/88888888/224/3221227001/index.m3u8
河北卫视,http://222.85.69.145/PLTV/88888888/224/3221227027/index.m3u8
江西卫视,http://222.85.69.145/PLTV/88888888/224/3221227024/index.m3u8
湖南卫视,http://222.85.69.145/PLTV/88888888/224/3221227021/index.m3u8
深圳卫视,http://222.85.69.145/PLTV/88888888/224/3221227029/index.m3u8
四川卫视,http://222.85.69.145/PLTV/88888888/224/3221227026/index.m3u8
湖北卫视,http://222.85.69.145/PLTV/88888888/224/3221227057/index.m3u8
天津卫视,http://222.85.69.145/PLTV/88888888/224/3221227054/index.m3u8
云南卫视,http://222.85.69.145/PLTV/88888888/224/3221227051/index.m3u8
重庆卫视,http://222.85.69.145/PLTV/88888888/224/3221227025/index.m3u8
吉林卫视,http://222.85.69.145/PLTV/88888888/224/3221227022/index.m3u8
宁夏卫视,http://222.85.69.145/PLTV/88888888/224/3221227019/index.m3u8
东南卫视,http://222.85.69.145/PLTV/88888888/224/3221227023/index.m3u8
内蒙古卫视,http://222.85.69.145/PLTV/88888888/224/3221227048/index.m3u8
广西卫视,http://222.85.69.145/PLTV/88888888/224/3221227045/index.m3u8
山西卫视,http://222.85.69.145/PLTV/88888888/224/3221227042/index.m3u8
海南卫视,http://222.85.69.145/PLTV/88888888/224/3221227016/index.m3u8
甘肃卫视,http://222.85.69.145/PLTV/88888888/224/3221227013/index.m3u8
青海卫视,http://222.85.69.145/PLTV/88888888/224/3221227010/index.m3u8
金鹰卡通,http://222.85.69.145/PLTV/88888888/224/3221227012/index.m3u8
嘉佳卡通,http://222.85.69.145/PLTV/88888888/224/3221226995/index.m3u8
卡酷动画,http://222.85.69.145/PLTV/88888888/224/3221226992/index.m3u8
炫动卡通,http://222.85.69.145/PLTV/88888888/224/3221227002/index.m3u8
新疆卫视,http://222.85.69.145/PLTV/88888888/224/3221227009/index.m3u8
西藏卫视,http://222.85.69.145/PLTV/88888888/224/3221227006/index.m3u8
优漫卡通,http://222.85.69.145/PLTV/88888888/224/3221227031/index.m3u8
郑州时政,http://222.85.69.145/PLTV/88888888/224/3221227035/index.m3u8
郑州商都,http://222.85.69.145/PLTV/88888888/224/3221227028/index.m3u8
郑州文体,http://222.85.69.145/PLTV/88888888/224/3221227032/index.m3u8
郑州影视戏曲,http://222.85.69.145/PLTV/88888888/224/3221227066/index.m3u8
郑州妇女儿童,http://222.85.69.145/PLTV/88888888/224/3221227063/index.m3u8
郑州都市生活,http://222.85.69.145/PLTV/88888888/224/3221227060/index.m3u8
开封新闻频道,http://222.85.69.145/PLTV/88888888/224/3221226968/index.m3u8
开封公共频道,http://222.85.69.145/PLTV/88888888/224/3221226981/index.m3u8
许昌农业科教,http://222.85.69.145/PLTV/88888888/224/3221226978/index.m3u8
许昌综合频道,http://222.85.69.145/PLTV/88888888/224/3221226982/index.m3u8
许昌公共频道,http://222.85.69.145/PLTV/88888888/224/3221226979/index.m3u8
漯河新闻频道,http://222.85.69.145/PLTV/88888888/224/3221226965/index.m3u8
商丘新闻综合,http://222.85.69.145/PLTV/88888888/224/3221226975/index.m3u8
商丘公共频道,http://222.85.69.145/PLTV/88888888/224/3221226962/index.m3u8
商丘文体科教,http://222.85.69.145/PLTV/88888888/224/3221226976/index.m3u8
周口一套,http://222.85.69.145/PLTV/88888888/224/3221226959/index.m3u8
周口二套,http://222.85.69.145/PLTV/88888888/224/3221226972/index.m3u8
周口三套,http://222.85.69.145/PLTV/88888888/224/3221226969/index.m3u8
驻马店新闻,http://222.85.69.145/PLTV/88888888/224/3221226973/index.m3u8
驻马店科教,http://222.85.69.145/PLTV/88888888/224/3221226956/index.m3u8
驻马店公共,http://222.85.69.145/PLTV/88888888/224/3221226953/index.m3u8
南阳新闻综合,http://222.85.69.145/PLTV/88888888/224/3221226963/index.m3u8
南阳公共频道,http://222.85.69.145/PLTV/88888888/224/3221226966/index.m3u8
南阳科教频道,http://222.85.69.145/PLTV/88888888/224/3221226970/index.m3u8
信阳综合频道,http://222.85.69.145/PLTV/88888888/224/3221226967/index.m3u8
信阳公共频道,http://222.85.69.145/PLTV/88888888/224/3221226964/index.m3u8
信阳浉河电视,http://222.85.69.145/PLTV/88888888/224/3221226950/index.m3u8
信阳平桥广电,http://222.85.69.145/PLTV/88888888/224/3221226960/index.m3u8
周口项城一套,http://222.85.69.145/PLTV/88888888/224/3221226947/index.m3u8
南阳邓州一套,http://222.85.69.145/PLTV/88888888/224/3221226944/index.m3u8
禹州综合,http://222.85.69.145/PLTV/88888888/224/3221227073/index.m3u8
新密一套,http://222.85.69.145/PLTV/88888888/224/3221227058/index.m3u8
登封一套,http://222.85.69.145/PLTV/88888888/224/3221227061/index.m3u8
荥阳一套,http://222.85.69.145/PLTV/88888888/224/3221227064/index.m3u8
新郑一套,http://222.85.69.145/PLTV/88888888/224/3221227096/index.m3u8
中牟一套,http://222.85.69.145/PLTV/88888888/224/3221227071/index.m3u8
淅川一套,http://222.85.69.145/PLTV/88888888/224/3221227074/index.m3u8
西平一套,http://222.85.69.145/PLTV/88888888/224/3221227079/index.m3u8
新蔡一套,http://222.85.69.145/PLTV/88888888/224/3221227133/index.m3u8
镇平一套,http://222.85.69.145/PLTV/88888888/224/3221227147/index.m3u8
舞阳一套,http://222.85.69.145/PLTV/88888888/224/3221227194/index.m3u8
临颍一套,http://222.85.69.145/PLTV/88888888/224/3221227191/index.m3u8
大象新闻,http://222.85.69.145/PLTV/88888888/224/3221227108/index.m3u8
CCTV-十六套,http://222.85.69.145/PLTV/88888888/224/3221227106/index.m3u8

南阳电信组播,#genre#
河南卫视,http://1.196.154.127:2000/rtp/239.16.20.21:10210
河南都市频道,http://1.196.154.127:2000/rtp/239.16.20.164:11640
河南民生频道,http://1.196.154.127:2000/rtp/239.16.20.165:11650
河南法治频道,http://1.196.154.127:2000/rtp/239.16.20.166:11660
河南电视剧频道,http://1.196.154.127:2000/rtp/239.16.20.167:11670
河南新闻频道,http://1.196.154.127:2000/rtp/239.16.20.168:11680
大美河南,http://1.196.154.127:2000/rtp/239.16.20.17:10170
CCTV-1,http://1.196.154.127:2000/rtp/239.16.20.1:10010
CCTV-2,http://1.196.154.127:2000/rtp/239.16.20.2:10020
CCTV-3,http://1.196.154.127:2000/rtp/239.16.20.3:10030
CCTV-4,http://1.196.154.127:2000/rtp/239.16.20.4:10040
CCTV-5,http://1.196.154.127:2000/rtp/239.16.20.53:10530
CCTV-5+,http://1.196.154.127:2000/rtp/239.16.20.5:10050
CCTV-6,http://1.196.154.127:2000/rtp/239.16.20.6:10060
CCTV-7,http://1.196.154.127:2000/rtp/239.16.20.51:10510
CCTV-8,http://1.196.154.127:2000/rtp/239.16.20.8:10080
CCTV-9,http://1.196.154.127:2000/rtp/239.16.20.9:10090
CCTV-10,http://1.196.154.127:2000/rtp/239.16.20.10:10100
CCTV-11,http://1.196.154.127:2000/rtp/239.16.20.11:10110
CCTV-12,http://1.196.154.127:2000/rtp/239.16.20.12:10120
CCTV-13,http://1.196.154.127:2000/rtp/239.16.20.13:10130
CCTV-14720,http://1.196.154.127:2000/rtp/239.16.20.14:10140
CCTV-15,http://1.196.154.127:2000/rtp/239.16.20.15:10150
CCTV-16,http://1.196.154.127:2000/rtp/239.16.20.34:10340
CCTV-17,http://1.196.154.127:2000/rtp/239.16.20.7:10070

浙江卫视,http://1.196.154.127:2000/rtp/239.16.20.71:10710
湖南卫视,http://1.196.154.127:2000/rtp/239.16.20.72:10720
东方卫视,http://1.196.154.127:2000/rtp/239.16.20.73:10730
江苏卫视,http://1.196.154.127:2000/rtp/239.16.20.74:10740
安徽卫视,http://1.196.154.127:2000/rtp/239.16.20.75:10750
北京卫视,http://1.196.154.127:2000/rtp/239.16.20.76:10760
深圳卫视,http://1.196.154.127:2000/rtp/239.16.20.77:10770
CETV-1,http://1.196.154.127:2000/rtp/239.16.20.78:10780
重庆卫视,http://1.196.154.127:2000/rtp/239.16.20.79:10790
山东卫视,http://1.196.154.127:2000/rtp/239.16.20.80:10800
贵州卫视,http://1.196.154.127:2000/rtp/239.16.20.81:10810
东南卫视,http://1.196.154.127:2000/rtp/239.16.20.82:10820
陕西卫视,http://1.196.154.127:2000/rtp/239.16.20.83:10830
广西卫视,http://1.196.154.127:2000/rtp/239.16.20.84:10840
云南卫视,http://1.196.154.127:2000/rtp/239.16.20.85:10850
四川卫视,http://1.196.154.127:2000/rtp/239.16.20.86:10860
湖北卫视,http://1.196.154.127:2000/rtp/239.16.20.87:10870
河北卫视,http://1.196.154.127:2000/rtp/239.16.20.88:10880
江西卫视,http://1.196.154.127:2000/rtp/239.16.20.89:10890
山西卫视,http://1.196.154.127:2000/rtp/239.16.20.90:10900
内蒙古卫视,http://1.196.154.127:2000/rtp/239.16.20.91:10910
宁夏卫视,http://1.196.154.127:2000/rtp/239.16.20.92:10920
新疆卫视,http://1.196.154.127:2000/rtp/239.16.20.93:10930
吉林卫视,http://1.196.154.127:2000/rtp/239.16.20.94:10940
辽宁卫视,http://1.196.154.127:2000/rtp/239.16.20.95:10950
天津卫视,http://1.196.154.127:2000/rtp/239.16.20.96:10960
海南卫视,http://1.196.154.127:2000/rtp/239.16.20.97:10970
广东卫视,http://1.196.154.127:2000/rtp/239.16.20.98:10980
黑龙江卫视,http://1.196.154.127:2000/rtp/239.16.20.99:10990
西藏卫视,http://1.196.154.127:2000/rtp/239.16.20.100:11000
青海卫视,http://1.196.154.127:2000/rtp/239.16.20.101:11010
甘肃卫视,http://1.196.154.127:2000/rtp/239.16.20.102:11020


洛阳-1新闻综合,http://1.196.154.127:2000/rtp/239.16.20.179:11790
洛阳-2科教频道,http://1.196.154.127:2000/rtp/239.16.20.177:11770
洛阳-3文旅频道,http://1.196.154.127:2000/rtp/239.16.20.178:11780



南阳1#genre#
百视通4K,http://1.196.154.127:2000/rtp/239.16.20.254:12540
浙江卫视,http://1.196.154.127:2000/rtp/239.16.10.5:2000
湖南卫视,http://1.196.154.127:2000/rtp/239.16.10.6:2000
东方卫视,http://1.196.154.127:2000/rtp/239.16.10.7:2000
江苏卫视,http://1.196.154.127:2000/rtp/239.16.10.8:2000
安徽卫视,http://1.196.154.127:2000/rtp/239.16.10.9:2000
北京卫视,http://1.196.154.127:2000/rtp/239.16.10.10:2000
深圳卫视,http://1.196.154.127:2000/rtp/239.16.10.11:2000
CETV-1,http://1.196.154.127:2000/rtp/239.16.10.12:2000
重庆卫视,http://1.196.154.127:2000/rtp/239.16.10.13:2000
山东卫视,http://1.196.154.127:2000/rtp/239.16.10.14:2000
贵州卫视,http://1.196.154.127:2000/rtp/239.16.10.15:2000
东南卫视,http://1.196.154.127:2000/rtp/239.16.10.16:2000
陕西卫视,http://1.196.154.127:2000/rtp/239.16.10.17:2000
广西卫视,http://1.196.154.127:2000/rtp/239.16.10.18:2000
云南卫视,http://1.196.154.127:2000/rtp/239.16.10.19:2000
四川卫视,http://1.196.154.127:2000/rtp/239.16.10.20:2000
湖北卫视,http://1.196.154.127:2000/rtp/239.16.10.21:2000
河北卫视,http://1.196.154.127:2000/rtp/239.16.10.22:2000
江西卫视,http://1.196.154.127:2000/rtp/239.16.10.23:2000
山西卫视,http://1.196.154.127:2000/rtp/239.16.10.24:2000
内蒙古卫视,http://1.196.154.127:2000/rtp/239.16.10.25:2000
宁夏卫视,http://1.196.154.127:2000/rtp/239.16.10.26:2000
新疆卫视,http://1.196.154.127:2000/rtp/239.16.10.27:2000
吉林卫视,http://1.196.154.127:2000/rtp/239.16.10.28:2000
辽宁卫视,http://1.196.154.127:2000/rtp/239.16.10.29:2000
天津卫视,http://1.196.154.127:2000/rtp/239.16.10.30:2000

CCTV-1,http://1.196.154.127:2000/rtp/239.16.10.1:2000
CCTV-1,http://1.196.154.127:2000/rtp/239.16.10.36:2000
CCTV-2,http://1.196.154.127:2000/rtp/239.16.10.127:2000
CCTV-3,http://1.196.154.127:2000/rtp/239.16.10.2:2000
CCTV-3,http://1.196.154.127:2000/rtp/239.16.20.253:12530
CCTV-4,http://1.196.154.127:2000/rtp/239.16.10.128:2000
CCTV-5,http://1.196.154.127:2000/rtp/239.16.10.132:2000
CCTV-5+,http://1.196.154.127:2000/rtp/239.16.10.3:2000
CCTV-6,http://1.196.154.127:2000/rtp/239.16.10.101:2000
CCTV-7,http://1.196.154.127:2000/rtp/239.16.10.130:2000
CCTV-8,http://1.196.154.127:2000/rtp/239.16.10.102:2000
CCTV-9,http://1.196.154.127:2000/rtp/239.16.10.103:2000
CCTV-10,http://1.196.154.127:2000/rtp/239.16.10.108:2000
CCTV-11,http://1.196.154.127:2000/rtp/239.16.10.109:2000
CCTV-12,http://1.196.154.127:2000/rtp/239.16.10.110:2000
CCTV-13,http://1.196.154.127:2000/rtp/239.16.10.111:2000
CCTV-14,http://1.196.154.127:2000/rtp/239.16.10.112:2000
CCTV-15,http://1.196.154.127:2000/rtp/239.16.10.113:2000
CCTV-17,http://1.196.154.127:2000/rtp/239.16.10.129:2000
河南卫视,http://1.196.154.127:2000/rtp/239.16.10.119:2000
河南都市频道,http://1.196.154.127:2000/rtp/239.16.10.120:2000
河南民生频道,http://1.196.154.127:2000/rtp/239.16.10.121:2000
河南法治频道,http://1.196.154.127:2000/rtp/239.16.10.122:2000
河南电视剧频道,http://1.196.154.127:2000/rtp/239.16.10.123:2000
河南新闻频道,http://1.196.154.127:2000/rtp/239.16.10.124:2000
河南公共频道,http://1.196.154.127:2000/rtp/239.16.10.126:2000

央视组播rtp,#genre#
CCTV-1,rtp://239.16.10.1:2000
CCTV-2,rtp://239.16.10.127:2000
CCTV-3,rtp://239.16.10.2:2000
CCTV-4,rtp://239.16.10.128:2000
CCTV-5,rtp://239.16.10.132:2000
CCTV-5+,rtp://239.16.10.3:2000
CCTV-6,rtp://239.16.10.101:2000
CCTV-7,rtp://239.16.10.130:2000
CCTV-8,rtp://239.16.10.102:2000
CCTV-9,rtp://239.16.10.103:2000
CCTV-10,rtp://239.16.10.108:2000
CCTV-11,rtp://239.16.10.109:2000
CCTV-12,rtp://239.16.10.110:2000
CCTV-13,rtp://239.16.10.111:2000
CCTV-14,rtp://239.16.10.112:2000
CCTV-15,rtp://239.16.10.113:2000
CCTV-16,rtp://239.16.20.34:10340
CCTV-17,rtp://239.16.10.129:2000
CGTN,rtp://239.16.20.252:12520

卫视组播rtp,#genre#
安徽卫视,rtp://239.16.10.9:2000
北京卫视,rtp://239.16.10.10:2000
重庆卫视,rtp://239.16.10.13:2000
东方卫视,rtp://239.16.10.7:2000
东南卫视,rtp://239.16.10.16:2000
甘肃卫视,rtp://239.16.10.114:2000
广东卫视,rtp://239.16.10.104:2000
